timestamp,hour_of_year,pv_capacity_factor
2015-01-01T00:00:00Z,0,0.0
2015-01-01T01:00:00Z,1,0.0
2015-01-01T02:00:00Z,2,0.0
2015-01-01T03:00:00Z,3,0.0
2015-01-01T04:00:00Z,4,0.0
2015-01-01T05:00:00Z,5,0.0
2015-01-01T06:00:00Z,6,0.0
2015-01-01T07:00:00Z,7,0.0
2015-01-01T08:00:00Z,8,0.00348133205
2015-01-01T09:00:00Z,9,0.0183032917
2015-01-01T10:00:00Z,10,0.0446192977
2015-01-01T11:00:00Z,11,0.0502258102
2015-01-01T12:00:00Z,12,0.061406466
2015-01-01T13:00:00Z,13,0.171427312
2015-01-01T14:00:00Z,14,0.186405618
2015-01-01T15:00:00Z,15,0.101847325
2015-01-01T16:00:00Z,16,0.0
2015-01-01T17:00:00Z,17,0.0
2015-01-01T18:00:00Z,18,0.0
2015-01-01T19:00:00Z,19,0.0
2015-01-01T20:00:00Z,20,0.0
2015-01-01T21:00:00Z,21,0.0
2015-01-01T22:00:00Z,22,0.0
2015-01-01T23:00:00Z,23,0.0
2015-01-02T00:00:00Z,24,0.0
2015-01-02T01:00:00Z,25,0.0
2015-01-02T02:00:00Z,26,0.0
2015-01-02T03:00:00Z,27,0.0
2015-01-02T04:00:00Z,28,0.0
2015-01-02T05:00:00Z,29,0.0
2015-01-02T06:00:00Z,30,0.0
2015-01-02T07:00:00Z,31,0.0
2015-01-02T08:00:00Z,32,0.0523346368
2015-01-02T09:00:00Z,33,0.138475193
2015-01-02T10:00:00Z,34,0.105328413
2015-01-02T11:00:00Z,35,0.0477316119
2015-01-02T12:00:00Z,36,0.0217493705
2015-01-02T13:00:00Z,37,0.0174016809
2015-01-02T14:00:00Z,38,0.0113234637
2015-01-02T15:00:00Z,39,0.00776575666
2015-01-02T16:00:00Z,40,0.0
2015-01-02T17:00:00Z,41,0.0
2015-01-02T18:00:00Z,42,0.0
2015-01-02T19:00:00Z,43,0.0
2015-01-02T20:00:00Z,44,0.0
2015-01-02T21:00:00Z,45,0.0
2015-01-02T22:00:00Z,46,0.0
2015-01-02T23:00:00Z,47,0.0
2015-01-03T00:00:00Z,48,0.0
2015-01-03T01:00:00Z,49,0.0
2015-01-03T02:00:00Z,50,0.0
2015-01-03T03:00:00Z,51,0.0
2015-01-03T04:00:00Z,52,0.0
2015-01-03T05:00:00Z,53,0.0
2015-01-03T06:00:00Z,54,0.0
2015-01-03T07:00:00Z,55,0.0
2015-01-03T08:00:00Z,56,0.0298451225
2015-01-03T09:00:00Z,57,0.0875399734
2015-01-03T10:00:00Z,58,0.131020012
2015-01-03T11:00:00Z,59,0.108804326
2015-01-03T12:00:00Z,60,0.104313994
2015-01-03T13:00:00Z,61,0.0685350917
2015-01-03T14:00:00Z,62,0.0390646172
2015-01-03T15:00:00Z,63,0.0122162751
2015-01-03T16:00:00Z,64,0.0
2015-01-03T17:00:00Z,65,0.0
2015-01-03T18:00:00Z,66,0.0
2015-01-03T19:00:00Z,67,0.0
2015-01-03T20:00:00Z,68,0.0
2015-01-03T21:00:00Z,69,0.0
2015-01-03T22:00:00Z,70,0.0
2015-01-03T23:00:00Z,71,0.0
2015-01-04T00:00:00Z,72,0.0
2015-01-04T01:00:00Z,73,0.0
2015-01-04T02:00:00Z,74,0.0
2015-01-04T03:00:00Z,75,0.0
2015-01-04T04:00:00Z,76,0.0
2015-01-04T05:00:00Z,77,0.0
2015-01-04T06:00:00Z,78,0.0
2015-01-04T07:00:00Z,79,0.0
2015-01-04T08:00:00Z,80,0.0139868314
2015-01-04T09:00:00Z,81,0.0912983299
2015-01-04T10:00:00Z,82,0.211664925
2015-01-04T11:00:00Z,83,0.372884861
2015-01-04T12:00:00Z,84,0.358077175
2015-01-04T13:00:00Z,85,0.343616144
2015-01-04T14:00:00Z,86,0.187219403
2015-01-04T15:00:00Z,87,0.111076466
2015-01-04T16:00:00Z,88,0.0
2015-01-04T17:00:00Z,89,0.0
2015-01-04T18:00:00Z,90,0.0
2015-01-04T19:00:00Z,91,0.0
2015-01-04T20:00:00Z,92,0.0
2015-01-04T21:00:00Z,93,0.0
2015-01-04T22:00:00Z,94,0.0
2015-01-04T23:00:00Z,95,0.0
2015-01-05T00:00:00Z,96,0.0
2015-01-05T01:00:00Z,97,0.0
2015-01-05T02:00:00Z,98,0.0
2015-01-05T03:00:00Z,99,0.0
2015-01-05T04:00:00Z,100,0.0
2015-01-05T05:00:00Z,101,0.0
2015-01-05T06:00:00Z,102,0.0
2015-01-05T07:00:00Z,103,0.0
2015-01-05T08:00:00Z,104,0.0296476372
2015-01-05T09:00:00Z,105,0.0501032307
2015-01-05T10:00:00Z,106,0.0593157378
2015-01-05T11:00:00Z,107,0.0784934072
2015-01-05T12:00:00Z,108,0.0954950183
2015-01-05T13:00:00Z,109,0.050415883
2015-01-05T14:00:00Z,110,0.029584505
2015-01-05T15:00:00Z,111,0.00875150537
2015-01-05T16:00:00Z,112,0.0
2015-01-05T17:00:00Z,113,0.0
2015-01-05T18:00:00Z,114,0.0
2015-01-05T19:00:00Z,115,0.0
2015-01-05T20:00:00Z,116,0.0
2015-01-05T21:00:00Z,117,0.0
2015-01-05T22:00:00Z,118,0.0
2015-01-05T23:00:00Z,119,0.0
2015-01-06T00:00:00Z,120,0.0
2015-01-06T01:00:00Z,121,0.0
2015-01-06T02:00:00Z,122,0.0
2015-01-06T03:00:00Z,123,0.0
2015-01-06T04:00:00Z,124,0.0
2015-01-06T05:00:00Z,125,0.0
2015-01-06T06:00:00Z,126,0.0
2015-01-06T07:00:00Z,127,0.0
2015-01-06T08:00:00Z,128,0.0321366973
2015-01-06T09:00:00Z,129,0.121967254
2015-01-06T10:00:00Z,130,0.229680713
2015-01-06T11:00:00Z,131,0.211272142
2015-01-06T12:00:00Z,132,0.222258143
2015-01-06T13:00:00Z,133,0.162579268
2015-01-06T14:00:00Z,134,0.131518368
2015-01-06T15:00:00Z,135,0.0794533921
2015-01-06T16:00:00Z,136,0.0
2015-01-06T17:00:00Z,137,0.0
2015-01-06T18:00:00Z,138,0.0
2015-01-06T19:00:00Z,139,0.0
2015-01-06T20:00:00Z,140,0.0
2015-01-06T21:00:00Z,141,0.0
2015-01-06T22:00:00Z,142,0.0
2015-01-06T23:00:00Z,143,0.0
2015-01-07T00:00:00Z,144,0.0
2015-01-07T01:00:00Z,145,0.0
2015-01-07T02:00:00Z,146,0.0
2015-01-07T03:00:00Z,147,0.0
2015-01-07T04:00:00Z,148,0.0
2015-01-07T05:00:00Z,149,0.0
2015-01-07T06:00:00Z,150,0.0
2015-01-07T07:00:00Z,151,0.0
2015-01-07T08:00:00Z,152,0.062307163
2015-01-07T09:00:00Z,153,0.0857375545
2015-01-07T10:00:00Z,154,0.0763615605
2015-01-07T11:00:00Z,155,0.0367559334
2015-01-07T12:00:00Z,156,0.0501384606
2015-01-07T13:00:00Z,157,0.0657108208
2015-01-07T14:00:00Z,158,0.064443961
2015-01-07T15:00:00Z,159,0.0469865012
2015-01-07T16:00:00Z,160,0.0
2015-01-07T17:00:00Z,161,0.0
2015-01-07T18:00:00Z,162,0.0
2015-01-07T19:00:00Z,163,0.0
2015-01-07T20:00:00Z,164,0.0
2015-01-07T21:00:00Z,165,0.0
2015-01-07T22:00:00Z,166,0.0
2015-01-07T23:00:00Z,167,0.0
2015-01-08T00:00:00Z,168,0.0
2015-01-08T01:00:00Z,169,0.0
2015-01-08T02:00:00Z,170,0.0
2015-01-08T03:00:00Z,171,0.0
2015-01-08T04:00:00Z,172,0.0
2015-01-08T05:00:00Z,173,0.0
2015-01-08T06:00:00Z,174,0.0
2015-01-08T07:00:00Z,175,0.0
2015-01-08T08:00:00Z,176,0.0122425144
2015-01-08T09:00:00Z,177,0.0431651989
2015-01-08T10:00:00Z,178,0.0854711158
2015-01-08T11:00:00Z,179,0.125272934
2015-01-08T12:00:00Z,180,0.0720189459
2015-01-08T13:00:00Z,181,0.0640068011
2015-01-08T14:00:00Z,182,0.0259422359
2015-01-08T15:00:00Z,183,0.00523046037
2015-01-08T16:00:00Z,184,0.0
2015-01-08T17:00:00Z,185,0.0
2015-01-08T18:00:00Z,186,0.0
2015-01-08T19:00:00Z,187,0.0
2015-01-08T20:00:00Z,188,0.0
2015-01-08T21:00:00Z,189,0.0
2015-01-08T22:00:00Z,190,0.0
2015-01-08T23:00:00Z,191,0.0
2015-01-09T00:00:00Z,192,0.0
2015-01-09T01:00:00Z,193,0.0
2015-01-09T02:00:00Z,194,0.0
2015-01-09T03:00:00Z,195,0.0
2015-01-09T04:00:00Z,196,0.0
2015-01-09T05:00:00Z,197,0.0
2015-01-09T06:00:00Z,198,0.0
2015-01-09T07:00:00Z,199,0.0
2015-01-09T08:00:00Z,200,0.041737742
2015-01-09T09:00:00Z,201,0.0401704969
2015-01-09T10:00:00Z,202,0.104112334
2015-01-09T11:00:00Z,203,0.134474247
2015-01-09T12:00:00Z,204,0.125811563
2015-01-09T13:00:00Z,205,0.196583602
2015-01-09T14:00:00Z,206,0.0383117979
2015-01-09T15:00:00Z,207,0.016190849
2015-01-09T16:00:00Z,208,0.000828151463
2015-01-09T17:00:00Z,209,0.0
2015-01-09T18:00:00Z,210,0.0
2015-01-09T19:00:00Z,211,0.0
2015-01-09T20:00:00Z,212,0.0
2015-01-09T21:00:00Z,213,0.0
2015-01-09T22:00:00Z,214,0.0
2015-01-09T23:00:00Z,215,0.0
2015-01-10T00:00:00Z,216,0.0
2015-01-10T01:00:00Z,217,0.0
2015-01-10T02:00:00Z,218,0.0
2015-01-10T03:00:00Z,219,0.0
2015-01-10T04:00:00Z,220,0.0
2015-01-10T05:00:00Z,221,0.0
2015-01-10T06:00:00Z,222,0.0
2015-01-10T07:00:00Z,223,0.0
2015-01-10T08:00:00Z,224,0.00334306088
2015-01-10T09:00:00Z,225,0.0207386273
2015-01-10T10:00:00Z,226,0.0401458606
2015-01-10T11:00:00Z,227,0.045746675
2015-01-10T12:00:00Z,228,0.0912822809
2015-01-10T13:00:00Z,229,0.0878454381
2015-01-10T14:00:00Z,230,0.0383622439
2015-01-10T15:00:00Z,231,0.0236615206
2015-01-10T16:00:00Z,232,0.000811743057
2015-01-10T17:00:00Z,233,0.0
2015-01-10T18:00:00Z,234,0.0
2015-01-10T19:00:00Z,235,0.0
2015-01-10T20:00:00Z,236,0.0
2015-01-10T21:00:00Z,237,0.0
2015-01-10T22:00:00Z,238,0.0
2015-01-10T23:00:00Z,239,0.0
2015-01-11T00:00:00Z,240,0.0
2015-01-11T01:00:00Z,241,0.0
2015-01-11T02:00:00Z,242,0.0
2015-01-11T03:00:00Z,243,0.0
2015-01-11T04:00:00Z,244,0.0
2015-01-11T05:00:00Z,245,0.0
2015-01-11T06:00:00Z,246,0.0
2015-01-11T07:00:00Z,247,0.0
2015-01-11T08:00:00Z,248,0.0562086457
2015-01-11T09:00:00Z,249,0.127046772
2015-01-11T10:00:00Z,250,0.260439041
2015-01-11T11:00:00Z,251,0.146525199
2015-01-11T12:00:00Z,252,0.324586653
2015-01-11T13:00:00Z,253,0.413763782
2015-01-11T14:00:00Z,254,0.247293626
2015-01-11T15:00:00Z,255,0.0717640143
2015-01-11T16:00:00Z,256,0.00178090568
2015-01-11T17:00:00Z,257,0.0
2015-01-11T18:00:00Z,258,0.0
2015-01-11T19:00:00Z,259,0.0
2015-01-11T20:00:00Z,260,0.0
2015-01-11T21:00:00Z,261,0.0
2015-01-11T22:00:00Z,262,0.0
2015-01-11T23:00:00Z,263,0.0
2015-01-12T00:00:00Z,264,0.0
2015-01-12T01:00:00Z,265,0.0
2015-01-12T02:00:00Z,266,0.0
2015-01-12T03:00:00Z,267,0.0
2015-01-12T04:00:00Z,268,0.0
2015-01-12T05:00:00Z,269,0.0
2015-01-12T06:00:00Z,270,0.0
2015-01-12T07:00:00Z,271,0.0
2015-01-12T08:00:00Z,272,0.0155605418
2015-01-12T09:00:00Z,273,0.049719926
2015-01-12T10:00:00Z,274,0.0936901652
2015-01-12T11:00:00Z,275,0.11264806
2015-01-12T12:00:00Z,276,0.144396085
2015-01-12T13:00:00Z,277,0.0763534636
2015-01-12T14:00:00Z,278,0.0661883468
2015-01-12T15:00:00Z,279,0.0215474826
2015-01-12T16:00:00Z,280,0.000836810531
2015-01-12T17:00:00Z,281,0.0
2015-01-12T18:00:00Z,282,0.0
2015-01-12T19:00:00Z,283,0.0
2015-01-12T20:00:00Z,284,0.0
2015-01-12T21:00:00Z,285,0.0
2015-01-12T22:00:00Z,286,0.0
2015-01-12T23:00:00Z,287,0.0
2015-01-13T00:00:00Z,288,0.0
2015-01-13T01:00:00Z,289,0.0
2015-01-13T02:00:00Z,290,0.0
2015-01-13T03:00:00Z,291,0.0
2015-01-13T04:00:00Z,292,0.0
2015-01-13T05:00:00Z,293,0.0
2015-01-13T06:00:00Z,294,0.0
2015-01-13T07:00:00Z,295,0.0
2015-01-13T08:00:00Z,296,0.0971409629
2015-01-13T09:00:00Z,297,0.277259482
2015-01-13T10:00:00Z,298,0.413256039
2015-01-13T11:00:00Z,299,0.493477039
2015-01-13T12:00:00Z,300,0.501727013
2015-01-13T13:00:00Z,301,0.447198121
2015-01-13T14:00:00Z,302,0.330408846
2015-01-13T15:00:00Z,303,0.167254496
2015-01-13T16:00:00Z,304,0.0113540991
2015-01-13T17:00:00Z,305,0.0
2015-01-13T18:00:00Z,306,0.0
2015-01-13T19:00:00Z,307,0.0
2015-01-13T20:00:00Z,308,0.0
2015-01-13T21:00:00Z,309,0.0
2015-01-13T22:00:00Z,310,0.0
2015-01-13T23:00:00Z,311,0.0
2015-01-14T00:00:00Z,312,0.0
2015-01-14T01:00:00Z,313,0.0
2015-01-14T02:00:00Z,314,0.0
2015-01-14T03:00:00Z,315,0.0
2015-01-14T04:00:00Z,316,0.0
2015-01-14T05:00:00Z,317,0.0
2015-01-14T06:00:00Z,318,0.0
2015-01-14T07:00:00Z,319,0.0
2015-01-14T08:00:00Z,320,0.0852789929
2015-01-14T09:00:00Z,321,0.276781805
2015-01-14T10:00:00Z,322,0.408163307
2015-01-14T11:00:00Z,323,0.445057908
2015-01-14T12:00:00Z,324,0.511180692
2015-01-14T13:00:00Z,325,0.352090155
2015-01-14T14:00:00Z,326,0.0789979021
2015-01-14T15:00:00Z,327,0.02481135
2015-01-14T16:00:00Z,328,0.00175926802
2015-01-14T17:00:00Z,329,0.0
2015-01-14T18:00:00Z,330,0.0
2015-01-14T19:00:00Z,331,0.0
2015-01-14T20:00:00Z,332,0.0
2015-01-14T21:00:00Z,333,0.0
2015-01-14T22:00:00Z,334,0.0
2015-01-14T23:00:00Z,335,0.0
2015-01-15T00:00:00Z,336,0.0
2015-01-15T01:00:00Z,337,0.0
2015-01-15T02:00:00Z,338,0.0
2015-01-15T03:00:00Z,339,0.0
2015-01-15T04:00:00Z,340,0.0
2015-01-15T05:00:00Z,341,0.0
2015-01-15T06:00:00Z,342,0.0
2015-01-15T07:00:00Z,343,0.0
2015-01-15T08:00:00Z,344,0.0477867202
2015-01-15T09:00:00Z,345,0.0989085916
2015-01-15T10:00:00Z,346,0.133587457
2015-01-15T11:00:00Z,347,0.205623516
2015-01-15T12:00:00Z,348,0.183502194
2015-01-15T13:00:00Z,349,0.17703721
2015-01-15T14:00:00Z,350,0.144104712
2015-01-15T15:00:00Z,351,0.0372586468
2015-01-15T16:00:00Z,352,0.00176122688
2015-01-15T17:00:00Z,353,0.0
2015-01-15T18:00:00Z,354,0.0
2015-01-15T19:00:00Z,355,0.0
2015-01-15T20:00:00Z,356,0.0
2015-01-15T21:00:00Z,357,0.0
2015-01-15T22:00:00Z,358,0.0
2015-01-15T23:00:00Z,359,0.0
2015-01-16T00:00:00Z,360,0.0
2015-01-16T01:00:00Z,361,0.0
2015-01-16T02:00:00Z,362,0.0
2015-01-16T03:00:00Z,363,0.0
2015-01-16T04:00:00Z,364,0.0
2015-01-16T05:00:00Z,365,0.0
2015-01-16T06:00:00Z,366,0.0
2015-01-16T07:00:00Z,367,0.0
2015-01-16T08:00:00Z,368,0.0896389824
2015-01-16T09:00:00Z,369,0.200048424
2015-01-16T10:00:00Z,370,0.2577497
2015-01-16T11:00:00Z,371,0.357068841
2015-01-16T12:00:00Z,372,0.380299374
2015-01-16T13:00:00Z,373,0.258573474
2015-01-16T14:00:00Z,374,0.196619508
2015-01-16T15:00:00Z,375,0.0790663273
2015-01-16T16:00:00Z,376,0.00344809578
2015-01-16T17:00:00Z,377,0.0
2015-01-16T18:00:00Z,378,0.0
2015-01-16T19:00:00Z,379,0.0
2015-01-16T20:00:00Z,380,0.0
2015-01-16T21:00:00Z,381,0.0
2015-01-16T22:00:00Z,382,0.0
2015-01-16T23:00:00Z,383,0.0
2015-01-17T00:00:00Z,384,0.0
2015-01-17T01:00:00Z,385,0.0
2015-01-17T02:00:00Z,386,0.0
2015-01-17T03:00:00Z,387,0.0
2015-01-17T04:00:00Z,388,0.0
2015-01-17T05:00:00Z,389,0.0
2015-01-17T06:00:00Z,390,0.0
2015-01-17T07:00:00Z,391,0.0
2015-01-17T08:00:00Z,392,0.00430252409
2015-01-17T09:00:00Z,393,0.0155932904
2015-01-17T10:00:00Z,394,0.0405639205
2015-01-17T11:00:00Z,395,0.0806090971
2015-01-17T12:00:00Z,396,0.0868117315
2015-01-17T13:00:00Z,397,0.0778575064
2015-01-17T14:00:00Z,398,0.0633908557
2015-01-17T15:00:00Z,399,0.0340922084
2015-01-17T16:00:00Z,400,0.00177873572
2015-01-17T17:00:00Z,401,0.0
2015-01-17T18:00:00Z,402,0.0
2015-01-17T19:00:00Z,403,0.0
2015-01-17T20:00:00Z,404,0.0
2015-01-17T21:00:00Z,405,0.0
2015-01-17T22:00:00Z,406,0.0
2015-01-17T23:00:00Z,407,0.0
2015-01-18T00:00:00Z,408,0.0
2015-01-18T01:00:00Z,409,0.0
2015-01-18T02:00:00Z,410,0.0
2015-01-18T03:00:00Z,411,0.0
2015-01-18T04:00:00Z,412,0.0
2015-01-18T05:00:00Z,413,0.0
2015-01-18T06:00:00Z,414,0.0
2015-01-18T07:00:00Z,415,0.0
2015-01-18T08:00:00Z,416,0.0763699918
2015-01-18T09:00:00Z,417,0.200673363
2015-01-18T10:00:00Z,418,0.288800801
2015-01-18T11:00:00Z,419,0.29199046
2015-01-18T12:00:00Z,420,0.196329933
2015-01-18T13:00:00Z,421,0.0976234964
2015-01-18T14:00:00Z,422,0.0773343907
2015-01-18T15:00:00Z,423,0.0481481709
2015-01-18T16:00:00Z,424,0.00262004318
2015-01-18T17:00:00Z,425,0.0
2015-01-18T18:00:00Z,426,0.0
2015-01-18T19:00:00Z,427,0.0
2015-01-18T20:00:00Z,428,0.0
2015-01-18T21:00:00Z,429,0.0
2015-01-18T22:00:00Z,430,0.0
2015-01-18T23:00:00Z,431,0.0
2015-01-19T00:00:00Z,432,0.0
2015-01-19T01:00:00Z,433,0.0
2015-01-19T02:00:00Z,434,0.0
2015-01-19T03:00:00Z,435,0.0
2015-01-19T04:00:00Z,436,0.0
2015-01-19T05:00:00Z,437,0.0
2015-01-19T06:00:00Z,438,0.0
2015-01-19T07:00:00Z,439,0.0
2015-01-19T08:00:00Z,440,0.0438340121
2015-01-19T09:00:00Z,441,0.0488685048
2015-01-19T10:00:00Z,442,0.0979218193
2015-01-19T11:00:00Z,443,0.139376942
2015-01-19T12:00:00Z,444,0.180022406
2015-01-19T13:00:00Z,445,0.0982249571
2015-01-19T14:00:00Z,446,0.0802734241
2015-01-19T15:00:00Z,447,0.02804724
2015-01-19T16:00:00Z,448,0.00263258329
2015-01-19T17:00:00Z,449,0.0
2015-01-19T18:00:00Z,450,0.0
2015-01-19T19:00:00Z,451,0.0
2015-01-19T20:00:00Z,452,0.0
2015-01-19T21:00:00Z,453,0.0
2015-01-19T22:00:00Z,454,0.0
2015-01-19T23:00:00Z,455,0.0
2015-01-20T00:00:00Z,456,0.0
2015-01-20T01:00:00Z,457,0.0
2015-01-20T02:00:00Z,458,0.0
2015-01-20T03:00:00Z,459,0.0
2015-01-20T04:00:00Z,460,0.0
2015-01-20T05:00:00Z,461,0.0
2015-01-20T06:00:00Z,462,0.0
2015-01-20T07:00:00Z,463,0.0
2015-01-20T08:00:00Z,464,0.0180370484
2015-01-20T09:00:00Z,465,0.0463208062
2015-01-20T10:00:00Z,466,0.0652853704
2015-01-20T11:00:00Z,467,0.0932331199
2015-01-20T12:00:00Z,468,0.0845626968
2015-01-20T13:00:00Z,469,0.0736443385
2015-01-20T14:00:00Z,470,0.0503395259
2015-01-20T15:00:00Z,471,0.0252529838
2015-01-20T16:00:00Z,472,0.0108324557
2015-01-20T17:00:00Z,473,0.0
2015-01-20T18:00:00Z,474,0.0
2015-01-20T19:00:00Z,475,0.0
2015-01-20T20:00:00Z,476,0.0
2015-01-20T21:00:00Z,477,0.0
2015-01-20T22:00:00Z,478,0.0
2015-01-20T23:00:00Z,479,0.0
2015-01-21T00:00:00Z,480,0.0
2015-01-21T01:00:00Z,481,0.0
2015-01-21T02:00:00Z,482,0.0
2015-01-21T03:00:00Z,483,0.0
2015-01-21T04:00:00Z,484,0.0
2015-01-21T05:00:00Z,485,0.0
2015-01-21T06:00:00Z,486,0.0
2015-01-21T07:00:00Z,487,0.0
2015-01-21T08:00:00Z,488,0.0223932501
2015-01-21T09:00:00Z,489,0.0697712331
2015-01-21T10:00:00Z,490,0.122990689
2015-01-21T11:00:00Z,491,0.133679641
2015-01-21T12:00:00Z,492,0.155152457
2015-01-21T13:00:00Z,493,0.138214255
2015-01-21T14:00:00Z,494,0.0841724739
2015-01-21T15:00:00Z,495,0.0340210417
2015-01-21T16:00:00Z,496,0.00433724488
2015-01-21T17:00:00Z,497,0.0
2015-01-21T18:00:00Z,498,0.0
2015-01-21T19:00:00Z,499,0.0
2015-01-21T20:00:00Z,500,0.0
2015-01-21T21:00:00Z,501,0.0
2015-01-21T22:00:00Z,502,0.0
2015-01-21T23:00:00Z,503,0.0
2015-01-22T00:00:00Z,504,0.0
2015-01-22T01:00:00Z,505,0.0
2015-01-22T02:00:00Z,506,0.0
2015-01-22T03:00:00Z,507,0.0
2015-01-22T04:00:00Z,508,0.0
2015-01-22T05:00:00Z,509,0.0
2015-01-22T06:00:00Z,510,0.0
2015-01-22T07:00:00Z,511,0.0
2015-01-22T08:00:00Z,512,0.0103807337
2015-01-22T09:00:00Z,513,0.0368165332
2015-01-22T10:00:00Z,514,0.0388579536
2015-01-22T11:00:00Z,515,0.0767652422
2015-01-22T12:00:00Z,516,0.0473827674
2015-01-22T13:00:00Z,517,0.0422493814
2015-01-22T14:00:00Z,518,0.0310197807
2015-01-22T15:00:00Z,519,0.0155267165
2015-01-22T16:00:00Z,520,0.00176963056
2015-01-22T17:00:00Z,521,0.0
2015-01-22T18:00:00Z,522,0.0
2015-01-22T19:00:00Z,523,0.0
2015-01-22T20:00:00Z,524,0.0
2015-01-22T21:00:00Z,525,0.0
2015-01-22T22:00:00Z,526,0.0
2015-01-22T23:00:00Z,527,0.0
2015-01-23T00:00:00Z,528,0.0
2015-01-23T01:00:00Z,529,0.0
2015-01-23T02:00:00Z,530,0.0
2015-01-23T03:00:00Z,531,0.0
2015-01-23T04:00:00Z,532,0.0
2015-01-23T05:00:00Z,533,0.0
2015-01-23T06:00:00Z,534,0.0
2015-01-23T07:00:00Z,535,0.0
2015-01-23T08:00:00Z,536,0.00783562984
2015-01-23T09:00:00Z,537,0.0149189519
2015-01-23T10:00:00Z,538,0.0236248091
2015-01-23T11:00:00Z,539,0.0324061048
2015-01-23T12:00:00Z,540,0.041169959
2015-01-23T13:00:00Z,541,0.0611717385
2015-01-23T14:00:00Z,542,0.0289184545
2015-01-23T15:00:00Z,543,0.0201410513
2015-01-23T16:00:00Z,544,0.0026520994
2015-01-23T17:00:00Z,545,0.0
2015-01-23T18:00:00Z,546,0.0
2015-01-23T19:00:00Z,547,0.0
2015-01-23T20:00:00Z,548,0.0
2015-01-23T21:00:00Z,549,0.0
2015-01-23T22:00:00Z,550,0.0
2015-01-23T23:00:00Z,551,0.0
2015-01-24T00:00:00Z,552,0.0
2015-01-24T01:00:00Z,553,0.0
2015-01-24T02:00:00Z,554,0.0
2015-01-24T03:00:00Z,555,0.0
2015-01-24T04:00:00Z,556,0.0
2015-01-24T05:00:00Z,557,0.0
2015-01-24T06:00:00Z,558,0.0
2015-01-24T07:00:00Z,559,0.0
2015-01-24T08:00:00Z,560,0.0233033843
2015-01-24T09:00:00Z,561,0.0743284162
2015-01-24T10:00:00Z,562,0.0878754533
2015-01-24T11:00:00Z,563,0.137661859
2015-01-24T12:00:00Z,564,0.169205002
2015-01-24T13:00:00Z,565,0.164806528
2015-01-24T14:00:00Z,566,0.106079177
2015-01-24T15:00:00Z,567,0.0408912226
2015-01-24T16:00:00Z,568,0.011531313
2015-01-24T17:00:00Z,569,0.0
2015-01-24T18:00:00Z,570,0.0
2015-01-24T19:00:00Z,571,0.0
2015-01-24T20:00:00Z,572,0.0
2015-01-24T21:00:00Z,573,0.0
2015-01-24T22:00:00Z,574,0.0
2015-01-24T23:00:00Z,575,0.0
2015-01-25T00:00:00Z,576,0.0
2015-01-25T01:00:00Z,577,0.0
2015-01-25T02:00:00Z,578,0.0
2015-01-25T03:00:00Z,579,0.0
2015-01-25T04:00:00Z,580,0.0
2015-01-25T05:00:00Z,581,0.0
2015-01-25T06:00:00Z,582,0.0
2015-01-25T07:00:00Z,583,0.0
2015-01-25T08:00:00Z,584,0.0255446407
2015-01-25T09:00:00Z,585,0.0912006812
2015-01-25T10:00:00Z,586,0.163821579
2015-01-25T11:00:00Z,587,0.249082768
2015-01-25T12:00:00Z,588,0.216722382
2015-01-25T13:00:00Z,589,0.289296732
2015-01-25T14:00:00Z,590,0.249682684
2015-01-25T15:00:00Z,591,0.103138013
2015-01-25T16:00:00Z,592,0.0190124299
2015-01-25T17:00:00Z,593,0.0
2015-01-25T18:00:00Z,594,0.0
2015-01-25T19:00:00Z,595,0.0
2015-01-25T20:00:00Z,596,0.0
2015-01-25T21:00:00Z,597,0.0
2015-01-25T22:00:00Z,598,0.0
2015-01-25T23:00:00Z,599,0.0
2015-01-26T00:00:00Z,600,0.0
2015-01-26T01:00:00Z,601,0.0
2015-01-26T02:00:00Z,602,0.0
2015-01-26T03:00:00Z,603,0.0
2015-01-26T04:00:00Z,604,0.0
2015-01-26T05:00:00Z,605,0.0
2015-01-26T06:00:00Z,606,0.0
2015-01-26T07:00:00Z,607,0.0
2015-01-26T08:00:00Z,608,0.0419343021
2015-01-26T09:00:00Z,609,0.118327189
2015-01-26T10:00:00Z,610,0.236858387
2015-01-26T11:00:00Z,611,0.253339508
2015-01-26T12:00:00Z,612,0.243877016
2015-01-26T13:00:00Z,613,0.165392864
2015-01-26T14:00:00Z,614,0.148600591
2015-01-26T15:00:00Z,615,0.0611746083
2015-01-26T16:00:00Z,616,0.0167925856
2015-01-26T17:00:00Z,617,0.0
2015-01-26T18:00:00Z,618,0.0
2015-01-26T19:00:00Z,619,0.0
2015-01-26T20:00:00Z,620,0.0
2015-01-26T21:00:00Z,621,0.0
2015-01-26T22:00:00Z,622,0.0
2015-01-26T23:00:00Z,623,0.0
2015-01-27T00:00:00Z,624,0.0
2015-01-27T01:00:00Z,625,0.0
2015-01-27T02:00:00Z,626,0.0
2015-01-27T03:00:00Z,627,0.0
2015-01-27T04:00:00Z,628,0.0
2015-01-27T05:00:00Z,629,0.0
2015-01-27T06:00:00Z,630,0.0
2015-01-27T07:00:00Z,631,0.0
2015-01-27T08:00:00Z,632,0.0749520589
2015-01-27T09:00:00Z,633,0.090195297
2015-01-27T10:00:00Z,634,0.173613688
2015-01-27T11:00:00Z,635,0.392807211
2015-01-27T12:00:00Z,636,0.238816153
